referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
config/empirical/sensitivity/phase2_empirical_market_gas_high_gas_q90.yaml,6,config/empirical/tranche_a_manifest.json,literal_path,data/protocol/provenance/parameter_adoption/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_high_gas_q90.yaml,34,config/empirical/data/vault_initialisation_pools.csv,literal_path,data/vaults/model_inputs/initialisation/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_high_gas_q90.yaml,45,config/empirical/data/market_gas_hourly_pool.csv,literal_path,data/market/model_inputs/environment_blocks/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_high_gas_q90.yaml,57,config/empirical/data/liquidation_gas_pool.csv,literal_path,data/liquidations/model_inputs/keeper_gas/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_zero_inclusive.yaml,6,config/empirical/tranche_a_manifest.json,literal_path,data/protocol/provenance/parameter_adoption/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_zero_inclusive.yaml,34,config/empirical/data/vault_initialisation_pools.csv,literal_path,data/vaults/model_inputs/initialisation/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_zero_inclusive.yaml,45,config/empirical/data/market_gas_hourly_pool.csv,literal_path,data/market/model_inputs/environment_blocks/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_market_gas_zero_inclusive.yaml,57,config/empirical/data/liquidation_gas_pool.csv,literal_path,data/liquidations/model_inputs/keeper_gas/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_parametric_truncated.yaml,6,config/empirical/tranche_a_manifest.json,literal_path,data/protocol/provenance/parameter_adoption/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/tranche_a_manifest.json,8,config/empirical/phase2_empirical_baseline.yaml,literal_path,config/profiles/empirical.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/tranche_a_manifest.json,10,data/processed/estimation/adoption_review/parameter_adoption_matrix.csv,literal_path,outputs/diagnostics/calibration/adoption_review/parameter_adoption_matrix.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/tranche_a_manifest.json,11,data/processed/estimation/adoption_review/configuration_ready_candidates.csv,literal_path,outputs/diagnostics/calibration/adoption_review/configuration_ready_candidates.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/tranche_a_manifest.json,12,data/processed/estimation/adoption_review/candidate_consolidation.csv,literal_path,outputs/diagnostics/calibration/adoption_review/candidate_consolidation.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/tranche_a_manifest.json,13,data/processed/estimation/adoption_review/model_interface_gaps.csv,literal_path,outputs/diagnostics/calibration/adoption_review/model_interface_gaps.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/tranche_a_manifest.json,14,data/processed/estimation/adoption_review/proposed_implementation_tranches.csv,literal_path,outputs/diagnostics/calibration/adoption_review/proposed_implementation_tranches.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/protocol.yaml,5,data/provenance/manifests/data_manifest.csv,literal_path,data/provenance/data_manifest.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/protocol.yaml,6,config/collateral_mapping.csv,literal_path,config/protocol/collateral_types.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/protocol.yaml,7,data/processed,literal_path,data/processed,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/DATA_ACQUISITION_PLAN.md,48,docs/phase1e_representative_calibration_strategy.md,literal_path,docs/calibration/vaults.md,medium,mapping_driven_then_manual_review,path existence and targeted tests
data/DATA_ACQUISITION_PLAN.md,528,data/raw/market/,literal_path,data/market/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/DATA_ACQUISITION_PLAN.md,534,data/raw/gas/,literal_path,data/gas/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/DATA_ACQUISITION_PLAN.md,540,src/empirical_data.py,literal_path,src/dai_sim/calibration/market.py;src/dai_sim/inputs/market.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,3,src/empirical_data.py,literal_path,src/dai_sim/calibration/market.py;src/dai_sim/inputs/market.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,4,src/empirical_sources.py,literal_path,src/dai_sim/inputs/sources.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,5,src/empirical_data.py,literal_path,src/dai_sim/calibration/market.py;src/dai_sim/inputs/market.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,6,config/empirical.yaml,literal_path,config/profiles/legacy.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
data/README.md,11,data/raw/market/,literal_path,data/market/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,12,data/raw/gas/,literal_path,data/gas/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,13,data/raw/protocol/,literal_path,data/protocol/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,14,data/raw/vaults/,literal_path,data/vaults/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,15,data/raw/liquidations/,literal_path,data/liquidations/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,19,data/processed/,literal_path,data/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,23,sql/dune_hourly_market_prices.sql,literal_path,sql/market/templates/hourly_prices.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/README.md,35,scripts/acquire_dune_market_prices.py,literal_path,workflows/market/acquire.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,42,data/raw/market/,literal_path,data/market/raw/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,44,data/provenance/manifests/data_manifest.csv,literal_path,data/provenance/data_manifest.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,48,scripts/acquire_dune_market_prices.py,literal_path,workflows/market/acquire.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,59,scripts/acquire_dune_market_prices.py,literal_path,workflows/market/acquire.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,68,scripts/validate_dune_market_prices.py,literal_path,workflows/market/validate.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,69,data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,literal_path,data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,70,data/provenance/market/dune_prices_hourly_2021-06-01_2024-06-30.validation.json,literal_path,data/market/provenance/dune_prices_hourly_2021-06-01_2024-06-30.validation.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,84,scripts/process_dune_market_prices.py,literal_path,workflows/market/process.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,85,data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,literal_path,data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,90,data/processed/market/,literal_path,data/market/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,91,data/provenance/market/,literal_path,data/market/provenance/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,98,data/provenance/market/dune_hourly_market_prices_processing_metadata.json,literal_path,data/market/provenance/dune_hourly_market_prices_processing_metadata.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,101,data/provenance/market/dune_hourly_market_prices_processed_validation.json,literal_path,data/market/provenance/dune_hourly_market_prices_processed_validation.json,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,117,sql/dune_ethereum_hourly_gas.sql,literal_path,sql/gas/templates/hourly_conditions.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
data/README.md,123,scripts/acquire_dune_hourly_gas.py,literal_path,workflows/gas/acquire.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,126,data/provenance/gas/state/,literal_path,data/gas/provenance/state/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,133,data/raw/gas/chunks/,literal_path,data/gas/raw/chunks/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,138,data/processed/gas/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,literal_path,data/gas/processed/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,145,data/provenance/gas/,literal_path,data/gas/provenance/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,170,scripts/process_dune_hourly_gas.py,literal_path,workflows/gas/process.py,high_path,mapping_driven_then_manual_review,path existence and targeted tests
data/README.md,171,data/processed/gas/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,literal_path,data/gas/processed/dune_ethereum_hourly_gas_assembled_2021-06-01_2024-06-30.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,172,data/processed/market/dune_hourly_market_prices_processed.csv,literal_path,data/market/processed/dune_hourly_market_prices_processed.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,176,data/processed/gas/,literal_path,data/gas/processed/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
data/README.md,177,data/processed/combined/,literal_path,data/market/processed/combined/,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
